asm_area_code,customer_code,Year,Month,labor_in_person_days
BIHAW,1872,2013,12,23
BIHAW,1960,2011,7,1
BIHAW,1960,2011,8,6
BIHAW,1960,2011,9,4
BIHAW,1960,2011,10,4
BIHAW,1960,2011,11,4
BIHAW,1960,2011,12,4
BIHAW,1960,2012,1,2
BIHAW,1960,2012,2,1
BIHAW,1960,2012,3,5
BIHAW,1960,2012,4,4
BIHAW,1960,2012,5,3
BIHAW,1960,2012,6,7
BIHAW,1960,2012,7,6
BIHAW,1960,2012,8,4
BIHAW,1960,2012,9,1
BIHAW,1960,2012,10,1
BIHAW,1960,2012,11,0
BIHAW,1960,2012,12,3
BIHAW,1960,2013,1,3
BIHAW,1960,2013,2,2
BIHAW,1960,2013,3,3
BIHAW,1960,2013,4,15
BIHAW,1960,2013,5,15
BIHAW,1960,2013,6,14
BIHAW,1960,2013,7,6
BIHAW,1960,2013,8,5
BIHAW,1960,2013,9,8
BIHAW,1960,2013,10,13
BIHAW,1960,2013,11,1
BIHAW,1986,2011,8,19
BIHAW,1986,2011,9,13
BIHAW,1986,2011,10,3
BIHAW,1986,2011,11,1
BIHAW,1986,2011,12,20
BIHAW,1986,2012,1,40
BIHAW,1986,2012,2,9
BIHAW,1986,2012,3,3
BIHAW,1986,2012,4,4
BIHAW,1986,2012,5,5
BIHAW,1986,2012,6,3
BIHAW,1986,2012,7,2
BIHAW,1986,2012,8,10
BIHAW,1986,2012,9,14
BIHAW,1986,2012,10,14
BIHAW,1986,2012,11,25
BIHAW,1986,2012,12,19
BIHAW,1986,2013,1,16
BIHAW,1986,2013,2,26
BIHAW,1986,2013,3,23
BIHAW,1986,2013,4,85
BIHAW,1986,2013,5,56
BIHAW,1986,2013,6,90
BIHAW,1986,2013,7,22
BIHAW,1986,2013,8,4
BIHAW,2306,2012,9,1
BIHAW,2306,2012,10,0
BIHAW,2306,2012,11,0
BIHAW,2306,2012,12,0
BIHAW,2306,2013,1,1
BIHAW,2306,2013,2,0
BIHAW,2306,2013,3,0
BIHAW,2306,2013,4,0
BIHAW,2306,2013,5,0
BIHAW,2307,2012,9,3
BIHAW,2307,2012,10,0
BIHAW,2307,2012,11,2
BIHAW,2307,2012,12,0
BIHAW,2307,2013,1,3
BIHAW,2307,2013,2,7
BIHAW,2307,2013,3,3
BIHAW,2307,2013,4,14
BIHAW,2307,2013,5,12
BIHAW,2307,2013,6,10
BIHAW,2307,2013,7,8
BIHAW,2307,2013,8,17
BIHAW,2307,2013,9,18
BIHAW,2307,2013,10,12
BIHAW,2307,2013,11,13
BIHAW,2307,2013,12,16
BIHAW,2397,2012,10,2
BIHAW,2397,2012,11,3
BIHAW,2397,2012,12,4
BIHAW,2397,2013,1,4
BIHAW,2397,2013,2,2
BIHAW,2397,2013,3,0
BIHAW,2397,2013,4,2
BIHAW,2397,2013,5,3
BIHAW,2397,2013,6,2
BIHAW,2397,2013,7,1
BIHAW,2397,2013,8,2
BIHAW,2397,2013,9,0
BIHAW,2397,2013,10,2
BIHAW,2397,2013,11,1
BIHAW,2397,2013,12,3
BIHAW,2687,2013,8,6
BIHAW,2687,2013,9,40
BIHAW,2687,2013,10,39
BIHAW,2687,2013,11,57
BIHAW,2687,2013,12,53
BIHAW,2780,2013,11,0
BIHAW,2780,2013,12,21
BANG,144,2011,4,17
BANG,144,2011,5,5
BANG,144,2011,6,14
BANG,144,2011,7,18
BANG,144,2011,8,22
BANG,144,2011,9,14
BANG,144,2011,10,24
BANG,144,2011,11,15
BANG,144,2011,12,25
BANG,144,2012,1,14
BANG,144,2012,2,22
BANG,144,2012,3,3
BANG,144,2012,4,2
BANG,144,2012,5,1
BANG,144,2012,6,2
BANG,144,2012,7,1
BANG,144,2012,8,0
BANG,144,2012,9,0
BANG,144,2012,10,0
BANG,144,2012,11,1
BANG,144,2012,12,0
BANG,144,2013,1,1
BANG,144,2013,2,0
BANG,144,2013,3,0
BANG,144,2013,4,1
BANG,144,2013,5,0
BANG,144,2013,6,0
BANG,144,2013,7,0
BANG,144,2013,8,0
BANG,144,2013,9,0
BANG,144,2013,10,0
BANG,144,2013,11,0
BANG,144,2013,12,0
BANG,145,2011,4,25
BANG,145,2011,5,22
BANG,145,2011,6,24
BANG,145,2011,7,27
BANG,145,2011,8,15
BANG,145,2011,9,12
BANG,145,2011,10,18
BANG,145,2011,11,15
BANG,145,2011,12,23
BANG,145,2012,1,24
BANG,145,2012,2,21
BANG,145,2012,3,23
BANG,145,2012,4,16
BANG,145,2012,5,55
BANG,145,2012,6,20
BANG,145,2012,7,22
BANG,145,2012,8,25
BANG,145,2012,9,16
BANG,145,2012,10,21
BANG,145,2012,11,17
BANG,145,2012,12,24
BANG,145,2013,1,93
BANG,145,2013,2,98
BANG,145,2013,3,92
BANG,145,2013,4,111
BANG,145,2013,5,107
BANG,145,2013,6,89
BANG,145,2013,7,73
BANG,145,2013,8,109
BANG,145,2013,9,92
BANG,145,2013,10,90
BANG,145,2013,11,88
BANG,145,2013,12,32
BANG,147,2011,4,74
BANG,147,2011,5,55
BANG,147,2011,6,60
BANG,147,2011,7,50
BANG,147,2011,8,54
BANG,147,2011,9,49
BANG,147,2011,10,37
BANG,147,2011,11,46
BANG,147,2011,12,43
BANG,147,2012,1,40
BANG,147,2012,2,45
BANG,147,2012,3,26
BANG,147,2012,4,71
BANG,147,2012,5,73
BANG,147,2012,6,49
BANG,147,2012,7,39
BANG,147,2012,8,49
BANG,147,2012,9,60
BANG,147,2012,10,44
BANG,147,2012,11,46
BANG,147,2012,12,44
BANG,147,2013,1,75
BANG,147,2013,2,135
BANG,147,2013,3,154
BANG,147,2013,4,153
BANG,147,2013,5,146
BANG,147,2013,6,133
BANG,147,2013,7,123
BANG,147,2013,8,160
BANG,147,2013,9,122
BANG,147,2013,10,115
BANG,147,2013,11,182
BANG,147,2013,12,186
BANG,148,2011,4,3
BANG,148,2011,5,0
BANG,148,2011,6,2
BANG,148,2011,7,0
BANG,148,2011,8,2
BANG,148,2011,9,1
BANG,148,2011,10,1
BANG,148,2011,11,0
BANG,148,2011,12,0
BANG,148,2012,1,1
BANG,148,2012,2,0
BANG,148,2012,3,0
BANG,148,2012,4,3
BANG,148,2012,5,3
BANG,148,2012,6,3
BANG,148,2012,7,1
BANG,148,2012,8,0
BANG,148,2012,9,0
BANG,148,2012,10,0
BANG,148,2012,11,1
BANG,148,2012,12,1
BANG,148,2013,1,1
BANG,148,2013,2,4
BANG,148,2013,3,43
BANG,148,2013,4,11
BANG,344,2011,4,72
BANG,344,2011,5,75
BANG,344,2011,6,74
BANG,344,2011,7,64
BANG,344,2011,8,93
BANG,344,2011,9,65
BANG,344,2011,10,77
BANG,344,2011,11,68
BANG,344,2011,12,60
BANG,344,2012,1,76
BANG,344,2012,2,90
BANG,344,2012,3,47
BANG,344,2012,4,74
BANG,344,2012,5,77
BANG,344,2012,6,75
BANG,344,2012,7,48
BANG,344,2012,8,59
BANG,344,2012,9,51
BANG,344,2012,10,57
BANG,344,2012,11,45
BANG,344,2012,12,52
BANG,344,2013,1,100
BANG,344,2013,2,93
BANG,344,2013,3,86
BANG,344,2013,4,99
BANG,344,2013,5,125
BANG,344,2013,6,86
BANG,344,2013,7,59
BANG,344,2013,8,104
BANG,344,2013,9,113
BANG,344,2013,10,125
BANG,344,2013,11,132
BANG,344,2013,12,115
BANG,434,2011,4,17
BANG,434,2011,5,0
BANG,434,2011,6,0
BANG,434,2011,7,33
BANG,434,2011,8,33
BANG,434,2011,9,31
BANG,434,2011,10,32
BANG,434,2011,11,41
BANG,434,2011,12,37
BANG,434,2012,1,43
BANG,434,2012,2,39
BANG,434,2012,3,25
BANG,434,2012,4,40
BANG,434,2012,5,20
BANG,434,2012,6,11
BANG,434,2012,7,9
BANG,434,2012,8,34
BANG,434,2012,9,44
BANG,434,2012,10,29
BANG,434,2012,11,31
BANG,434,2012,12,32
BANG,434,2013,1,41
BANG,434,2013,2,26
BANG,434,2013,3,62
BANG,434,2013,4,64
BANG,434,2013,5,95
BANG,434,2013,6,88
BANG,434,2013,7,69
BANG,434,2013,8,36
BANG,434,2013,9,69
BANG,434,2013,10,31
BANG,434,2013,11,43
BANG,434,2013,12,68
BANG,845,2011,4,50
BANG,845,2011,5,41
BANG,845,2011,6,34
BANG,845,2011,7,30
BANG,845,2011,8,40
BANG,845,2011,9,28
BANG,845,2011,10,33
BANG,845,2011,11,35
BANG,845,2011,12,32
BANG,845,2012,1,37
BANG,845,2012,2,20
BANG,845,2012,3,0
BANG,1016,2011,4,62
BANG,1016,2011,5,44
BANG,1016,2011,6,66
BANG,1016,2011,7,73
BANG,1016,2011,8,59
BANG,1016,2011,9,64
BANG,1016,2011,10,54
BANG,1016,2011,11,50
BANG,1016,2011,12,51
BANG,1016,2012,1,59
BANG,1016,2012,2,56
BANG,1016,2012,3,33
BANG,1016,2012,4,62
BANG,1016,2012,5,84
BANG,1016,2012,6,56
BANG,1016,2012,7,48
BANG,1016,2012,8,48
BANG,1016,2012,9,44
BANG,1016,2012,10,28
BANG,1016,2012,11,28
BANG,1016,2012,12,25
BANG,1016,2013,1,65
BANG,1016,2013,2,68
BANG,1016,2013,3,42
BANG,1016,2013,4,85
BANG,1016,2013,5,58
BANG,1016,2013,6,72
BANG,1016,2013,7,38
BANG,1016,2013,8,77
BANG,1016,2013,9,65
BANG,1016,2013,10,56
BANG,1016,2013,11,40
BANG,1016,2013,12,3
BANG,1146,2011,4,21
BANG,1146,2011,5,10
BANG,1146,2011,6,21
BANG,1146,2011,7,15
BANG,1146,2011,8,15
BANG,1146,2011,9,11
BANG,1146,2011,10,8
BANG,1146,2011,11,6
BANG,1146,2011,12,5
BANG,1146,2012,1,16
BANG,1146,2012,2,11
BANG,1146,2012,3,9
BANG,1146,2012,4,11
BANG,1146,2012,5,25
BANG,1146,2012,6,4
BANG,1146,2012,7,6
BANG,1146,2012,8,10
BANG,1146,2012,9,6
BANG,1146,2012,10,8
BANG,1146,2012,11,6
BANG,1146,2012,12,9
BANG,1146,2013,1,6
BANG,1146,2013,2,6
BANG,1146,2013,3,16
BANG,1146,2013,4,26
BANG,1146,2013,5,34
BANG,1146,2013,6,26
BANG,1146,2013,7,12
BANG,1146,2013,8,9
BANG,1154,2011,4,27
BANG,1154,2011,5,8
BANG,1154,2011,6,5
BANG,1154,2011,7,5
BANG,1154,2011,8,8
BANG,1154,2011,9,7
BANG,1154,2011,10,2
BANG,1154,2011,11,2
BANG,1154,2011,12,4
BANG,1154,2012,1,3
BANG,1154,2012,2,4
BANG,1154,2012,3,1
BANG,1154,2012,4,6
BANG,1154,2012,5,9
BANG,1154,2012,6,2
BANG,1154,2012,7,1
BANG,1154,2012,8,3
BANG,1154,2012,9,6
BANG,1154,2012,10,5
BANG,1154,2012,11,14
BANG,1154,2012,12,8
BANG,1154,2013,1,10
BANG,1154,2013,2,12
BANG,1154,2013,3,35
BANG,1154,2013,4,56
BANG,1154,2013,5,40
BANG,1154,2013,6,41
BANG,1154,2013,7,52
BANG,1154,2013,8,63
BANG,1154,2013,9,54
BANG,1154,2013,10,58
BANG,1154,2013,11,68
BANG,1154,2013,12,64
BANG,1252,2011,4,7
BANG,1252,2011,5,3
BANG,1252,2011,6,5
BANG,1252,2011,7,4
BANG,1252,2011,8,7
BANG,1252,2011,9,4
BANG,1252,2011,10,9
BANG,1252,2011,11,7
BANG,1252,2011,12,1
BANG,1252,2012,1,6
BANG,1252,2012,2,6
BANG,1252,2012,3,2
BANG,1252,2012,4,11
BANG,1252,2012,5,4
BANG,1252,2012,6,1
BANG,1252,2012,7,4
BANG,1252,2012,8,1
BANG,1252,2012,9,0
BANG,1252,2012,10,4
BANG,1252,2012,11,2
BANG,1252,2012,12,5
BANG,1252,2013,1,8
BANG,1252,2013,2,0
BANG,1369,2011,4,23
BANG,1369,2011,5,21
BANG,1369,2011,6,25
BANG,1369,2011,7,23
BANG,1369,2011,8,17
BANG,1369,2011,9,12
BANG,1369,2011,10,17
BANG,1369,2011,11,17
BANG,1369,2011,12,21
BANG,1369,2012,1,13
BANG,1369,2012,2,12
BANG,1369,2012,3,8
BANG,1369,2012,4,12
BANG,1369,2012,5,16
BANG,1369,2012,6,13
BANG,1369,2012,7,14
BANG,1369,2012,8,21
BANG,1369,2012,9,16
BANG,1369,2012,10,22
BANG,1369,2012,11,24
BANG,1369,2012,12,31
BANG,1369,2013,1,29
BANG,1369,2013,2,35
BANG,1369,2013,3,32
BANG,1369,2013,4,24
BANG,1369,2013,5,28
BANG,1369,2013,6,16
BANG,1369,2013,7,24
BANG,1369,2013,8,37
BANG,1369,2013,9,35
BANG,1369,2013,10,41
BANG,1369,2013,11,33
BANG,1369,2013,12,40
BANG,1526,2011,4,40
BANG,1526,2011,5,27
BANG,1526,2011,6,39
BANG,1526,2011,7,33
BANG,1526,2011,8,34
BANG,1526,2011,9,51
BANG,1526,2011,10,30
BANG,1526,2011,11,12
BANG,1526,2011,12,19
BANG,1526,2012,1,29
BANG,1526,2012,2,45
BANG,1526,2012,3,29
BANG,1526,2012,4,50
BANG,1526,2012,5,27
BANG,1526,2012,6,33
BANG,1526,2012,7,29
BANG,1526,2012,8,29
BANG,1526,2012,9,15
BANG,1526,2012,10,8
BANG,1526,2012,11,12
BANG,1526,2012,12,9
BANG,1526,2013,1,16
BANG,1526,2013,2,20
BANG,1526,2013,3,54
BANG,1526,2013,4,132
BANG,1526,2013,5,53
BANG,1526,2013,6,57
BANG,1526,2013,7,34
BANG,1526,2013,8,106
BANG,1526,2013,9,40
BANG,1526,2013,10,0
BANG,1723,2011,4,2
BANG,1723,2011,5,1
BANG,1723,2011,6,0
BANG,1723,2011,7,0
BANG,1723,2011,8,0
BANG,1723,2011,9,0
BANG,1723,2011,10,0
BANG,1723,2011,11,0
BANG,1723,2011,12,0
BANG,1723,2012,1,55
BANG,1723,2012,2,32
BANG,1723,2012,3,15
BANG,1723,2012,4,37
BANG,1723,2012,5,50
BANG,1723,2012,6,23
BANG,1723,2012,7,15
BANG,1723,2012,8,16
BANG,1723,2012,9,16
BANG,1723,2012,10,13
BANG,1723,2012,11,14
BANG,1723,2012,12,12
BANG,1723,2013,1,8
BANG,1723,2013,2,11
BANG,1723,2013,3,112
BANG,1723,2013,4,45
BANG,1723,2013,5,29
BANG,1723,2013,6,67
BANG,1723,2013,7,38
BANG,1723,2013,8,105
BANG,1723,2013,9,143
BANG,1723,2013,10,156
BANG,1723,2013,11,177
BANG,1723,2013,12,198
BANG,1756,2011,4,8
BANG,1756,2011,5,9
BANG,1756,2011,6,4
BANG,1756,2011,7,7
BANG,1756,2011,8,2
BANG,1756,2011,9,1
BANG,1756,2011,10,0
BANG,1756,2011,11,1
BANG,1756,2011,12,18
BANG,1756,2012,1,16
BANG,1756,2012,2,14
BANG,1756,2012,3,8
BANG,1756,2012,4,11
BANG,1756,2012,5,32
BANG,1756,2012,6,9
BANG,1756,2012,7,5
BANG,1756,2012,8,2
BANG,1756,2012,9,1
BANG,1756,2012,10,3
BANG,1756,2012,11,3
BANG,1756,2012,12,1
BANG,1756,2013,1,4
BANG,1756,2013,2,4
BANG,1756,2013,3,21
BANG,1756,2013,4,10
BANG,1756,2013,5,8
BANG,1756,2013,6,18
BANG,1756,2013,7,11
BANG,1756,2013,8,34
BANG,1756,2013,9,14
BANG,1756,2013,10,4
BANG,1756,2013,11,1
BANG,1981,2011,8,11
BANG,1981,2011,9,24
BANG,1981,2011,10,16
BANG,1981,2011,11,13
BANG,1981,2011,12,36
BANG,1981,2012,1,34
BANG,1981,2012,2,35
BANG,1981,2012,3,21
BANG,1981,2012,4,23
BANG,1981,2012,5,13
BANG,1981,2012,6,16
BANG,1981,2012,7,18
BANG,1981,2012,8,31
BANG,1981,2012,9,23
BANG,1981,2012,10,33
BANG,1981,2012,11,57
BANG,1981,2012,12,56
BANG,1981,2013,1,83
BANG,1981,2013,2,81
BANG,1981,2013,3,77
BANG,1981,2013,4,71
BANG,1981,2013,5,81
BANG,1981,2013,6,70
BANG,1981,2013,7,70
BANG,1981,2013,8,80
BANG,1981,2013,9,84
BANG,1981,2013,10,85
BANG,1981,2013,11,93
BANG,1981,2013,12,92
BANG,2141,2012,3,36
BANG,2141,2012,4,45
BANG,2141,2012,5,23
BANG,2141,2012,6,8
BANG,2141,2012,7,8
BANG,2141,2012,8,16
BANG,2141,2012,9,16
BANG,2141,2012,10,6
BANG,2141,2012,11,7
BANG,2141,2012,12,10
BANG,2141,2013,1,13
BANG,2141,2013,2,2
BANG,2141,2013,3,0
BANG,2284,2012,8,25
BANG,2284,2012,9,31
BANG,2284,2012,10,25
BANG,2284,2012,11,21
BANG,2284,2012,12,33
BANG,2284,2013,1,27
BANG,2284,2013,2,27
BANG,2284,2013,3,31
BANG,2284,2013,4,23
BANG,2284,2013,5,28
BANG,2284,2013,6,26
BANG,2284,2013,7,34
BANG,2284,2013,8,35
BANG,2284,2013,9,33
BANG,2284,2013,10,36
BANG,2284,2013,11,38
BANG,2284,2013,12,38
BANG,2290,2012,8,17
BANG,2290,2012,9,9
BANG,2290,2012,10,8
BANG,2290,2012,11,10
BANG,2290,2012,12,16
BANG,2290,2013,1,15
BANG,2290,2013,2,18
BANG,2290,2013,3,16
BANG,2290,2013,4,9
BANG,2290,2013,5,11
BANG,2290,2013,6,12
BANG,2290,2013,7,10
BANG,2290,2013,8,6
BANG,2290,2013,9,6
BANG,2290,2013,10,9
BANG,2290,2013,11,12
BANG,2290,2013,12,12
BANG,2440,2012,12,1
BANG,2440,2013,1,3
BANG,2440,2013,2,11
BANG,2440,2013,3,13
BANG,2440,2013,4,13
BANG,2440,2013,5,9
BANG,2440,2013,6,14
BANG,2440,2013,7,6
BANG,2440,2013,8,6
BANG,2440,2013,9,3
BANG,2440,2013,10,16
BANG,2440,2013,11,17
BANG,2440,2013,12,8
BANG,2441,2012,12,3
BANG,2441,2013,1,11
BANG,2441,2013,2,6
BANG,2441,2013,3,6
BANG,2441,2013,4,4
BANG,2441,2013,5,1
BANG,2441,2013,6,0
BANG,2442,2012,12,4
BANG,2442,2013,1,15
BANG,2442,2013,2,12
BANG,2442,2013,3,9
BANG,2442,2013,4,9
BANG,2442,2013,5,8
BANG,2442,2013,6,8
BANG,2442,2013,7,1
BANG,2442,2013,8,5
BANG,2442,2013,9,4
BANG,2442,2013,10,8
BANG,2442,2013,11,2
BANG,2442,2013,12,4
BANG,2443,2012,12,3
BANG,2443,2013,1,7
BANG,2443,2013,2,5
BANG,2443,2013,3,6
BANG,2443,2013,4,5
BANG,2443,2013,5,13
BANG,2443,2013,6,23
BANG,2443,2013,7,28
BANG,2443,2013,8,33
BANG,2443,2013,9,0
BANG,2457,2013,1,10
BANG,2457,2013,2,5
BANG,2457,2013,3,3
BANG,2457,2013,4,2
BANG,2457,2013,5,5
BANG,2457,2013,6,5
BANG,2457,2013,7,6
BANG,2457,2013,8,7
BANG,2457,2013,9,6
BANG,2458,2012,12,1
BANG,2458,2013,1,5
BANG,2458,2013,2,8
BANG,2458,2013,3,13
BANG,2458,2013,4,18
BANG,2458,2013,5,5
BANG,2458,2013,6,23
BANG,2458,2013,7,27
BANG,2458,2013,8,32
BANG,2458,2013,9,29
BANG,2459,2012,12,5
BANG,2459,2013,1,11
BANG,2459,2013,2,11
BANG,2459,2013,3,7
BANG,2459,2013,4,7
BANG,2459,2013,5,9
BANG,2459,2013,6,6
BANG,2459,2013,7,5
BANG,2459,2013,8,5
BANG,2459,2013,9,2
BANG,2464,2013,1,16
BANG,2464,2013,2,11
BANG,2464,2013,3,23
BANG,2464,2013,4,4
BANG,2464,2013,5,6
BANG,2464,2013,6,8
BANG,2464,2013,7,0
BANG,2464,2013,8,2
BANG,2465,2013,1,20
BANG,2465,2013,2,11
BANG,2465,2013,3,26
BANG,2465,2013,4,34
BANG,2465,2013,5,40
BANG,2465,2013,6,38
BANG,2465,2013,7,37
BANG,2465,2013,8,39
BANG,2465,2013,9,27
BANG,2465,2013,10,40
BANG,2465,2013,11,42
BANG,2465,2013,12,45
BANG,2469,2013,1,0
BANG,2469,2013,2,7
BANG,2469,2013,3,3
BANG,2469,2013,4,1
BANG,2469,2013,5,0
BANG,2471,2013,1,5
BANG,2471,2013,2,4
BANG,2471,2013,3,7
BANG,2471,2013,4,13
BANG,2471,2013,5,20
BANG,2471,2013,6,16
BANG,2471,2013,7,29
BANG,2471,2013,8,43
BANG,2471,2013,9,29
BANG,2473,2013,1,15
BANG,2473,2013,2,2
BANG,2473,2013,3,0
BANG,2473,2013,4,3
BANG,2473,2013,5,3
BANG,2475,2013,1,3
BANG,2475,2013,2,1
BANG,2476,2013,1,1
BANG,2476,2013,2,2
BANG,2476,2013,3,3
BANG,2476,2013,4,1
BANG,2476,2013,5,8
BANG,2476,2013,6,6
BANG,2476,2013,7,3
BANG,2476,2013,8,5
BANG,2476,2013,9,0
BANG,2495,2013,2,4
BANG,2495,2013,3,4
BANG,2495,2013,4,4
BANG,2495,2013,5,1
BANG,2498,2013,2,8
BANG,2498,2013,3,2
BANG,2498,2013,4,2
BANG,2498,2013,5,1
BANG,2498,2013,6,7
BANG,2498,2013,7,4
BANG,2498,2013,8,6
BANG,2498,2013,9,3
BANG,2505,2013,2,12
BANG,2505,2013,3,12
BANG,2505,2013,4,6
BANG,2505,2013,5,5
BANG,2505,2013,6,13
BANG,2505,2013,7,2
BANG,2505,2013,8,3
BANG,2505,2013,9,0
BANG,2505,2013,10,18
BANG,2505,2013,11,8
BANG,2505,2013,12,6
BANG,2506,2013,2,3
BANG,2506,2013,3,6
BANG,2506,2013,4,7
BANG,2506,2013,5,6
BANG,2506,2013,6,2
BANG,2506,2013,7,6
BANG,2506,2013,8,9
BANG,2508,2013,3,4
BANG,2508,2013,4,2
BANG,2508,2013,5,2
BANG,2508,2013,6,3
BANG,2508,2013,7,6
BANG,2508,2013,8,5
BANG,2508,2013,9,14
BANG,2562,2013,4,25
BANG,2562,2013,5,57
BANG,2562,2013,6,32
BANG,2562,2013,7,81
BANG,2562,2013,8,54
BANG,2562,2013,9,72
BANG,2562,2013,10,54
BANG,2562,2013,11,69
BANG,2562,2013,12,113
BANG,2611,2013,7,1
BANG,2611,2013,8,1
BANG,2611,2013,9,0
BANG,2611,2013,10,2
BANG,2611,2013,11,2
BANG,2611,2013,12,1
BANG,2786,2013,11,7
BANG,2786,2013,12,19
BANG,2789,2013,11,3
BANG,2789,2013,12,5
BANG,2798,2013,11,8
BANG,2798,2013,12,7
BANG,2822,2013,12,7
COIM,160,2011,4,2
COIM,160,2011,5,0
COIM,160,2011,6,2
COIM,160,2011,7,0
COIM,160,2011,8,0
COIM,160,2011,9,0
COIM,160,2011,10,0
COIM,160,2011,11,0
COIM,160,2011,12,0
COIM,160,2012,1,0
COIM,160,2012,2,0
COIM,160,2012,3,0
COIM,160,2012,4,0
COIM,160,2012,5,1
COIM,160,2012,6,1
COIM,160,2012,7,1
COIM,160,2012,8,0
COIM,160,2012,9,0
COIM,160,2012,10,0
COIM,160,2012,11,1
COIM,160,2012,12,0
COIM,160,2013,1,3
COIM,160,2013,2,6
COIM,160,2013,3,1
COIM,160,2013,4,15
COIM,160,2013,5,4
COIM,160,2013,6,3
COIM,160,2013,7,21
COIM,160,2013,8,24
COIM,160,2013,9,22
COIM,160,2013,10,24
COIM,160,2013,11,24
COIM,160,2013,12,25
COIM,163,2011,4,1
COIM,163,2011,5,0
COIM,163,2011,6,3
COIM,163,2011,7,1
COIM,163,2011,8,2
COIM,163,2011,9,1
COIM,163,2011,10,0
COIM,163,2011,11,1
COIM,163,2011,12,0
COIM,163,2012,1,8
COIM,163,2012,2,2
COIM,163,2012,3,1
COIM,163,2012,4,0
COIM,163,2012,5,0
COIM,163,2012,6,0
COIM,163,2012,7,1
COIM,163,2012,8,1
COIM,163,2012,9,0
COIM,163,2012,10,1
COIM,163,2012,11,0
COIM,163,2012,12,0
COIM,163,2013,1,1
COIM,163,2013,2,0
COIM,163,2013,3,0
COIM,163,2013,4,10
COIM,163,2013,5,8
COIM,163,2013,6,4
COIM,163,2013,7,10
COIM,163,2013,8,10
COIM,163,2013,9,12
COIM,163,2013,10,14
COIM,163,2013,11,20
COIM,163,2013,12,13
COIM,285,2011,4,0
COIM,285,2011,5,0
COIM,285,2011,6,2
COIM,285,2011,7,1
COIM,285,2011,8,0
COIM,285,2011,9,0
COIM,285,2011,10,0
COIM,285,2011,11,2
COIM,285,2011,12,1
COIM,285,2012,1,4
COIM,285,2012,2,0
COIM,285,2012,3,0
COIM,285,2012,4,0
COIM,285,2012,5,0
COIM,285,2012,6,0
COIM,285,2012,7,0
COIM,285,2012,8,0
COIM,285,2012,9,1
COIM,285,2012,10,0
COIM,285,2012,11,0
COIM,285,2012,12,0
COIM,285,2013,1,0
COIM,285,2013,2,0
COIM,285,2013,3,0
COIM,285,2013,4,8
COIM,285,2013,5,1
COIM,285,2013,6,0
COIM,285,2013,7,3
COIM,285,2013,8,3
COIM,285,2013,9,6
COIM,285,2013,10,2
COIM,285,2013,11,4
COIM,285,2013,12,0
COIM,337,2011,4,42
COIM,337,2011,5,20
COIM,337,2011,6,33
COIM,337,2011,7,13
COIM,337,2011,8,28
COIM,337,2011,9,24
COIM,337,2011,10,24
COIM,337,2011,11,21
COIM,337,2011,12,27
COIM,337,2012,1,27
COIM,337,2012,2,56
COIM,337,2012,3,17
COIM,337,2012,4,49
COIM,337,2012,5,24
COIM,337,2012,6,20
COIM,337,2012,7,9
COIM,337,2012,8,19
COIM,337,2012,9,19
COIM,337,2012,10,26
COIM,337,2012,11,14
COIM,337,2012,12,18
COIM,337,2013,1,24
COIM,337,2013,2,27
COIM,337,2013,3,17
COIM,337,2013,4,84
COIM,337,2013,5,78
COIM,337,2013,6,65
COIM,337,2013,7,73
COIM,337,2013,8,56
COIM,337,2013,9,64
COIM,337,2013,10,66
COIM,337,2013,11,78
COIM,337,2013,12,73
COIM,556,2011,7,0
COIM,556,2011,8,0
COIM,556,2011,9,0
COIM,556,2011,10,0
COIM,556,2011,11,0
COIM,556,2011,12,0
COIM,556,2012,1,0
COIM,556,2012,2,0
COIM,556,2012,3,0
COIM,556,2012,4,0
COIM,556,2012,5,0
COIM,556,2012,6,1
COIM,556,2012,7,0
COIM,556,2012,8,0
COIM,556,2012,9,0
COIM,556,2012,10,0
COIM,556,2012,11,0
COIM,556,2012,12,0
COIM,556,2013,1,0
COIM,556,2013,2,0
COIM,556,2013,3,0
COIM,556,2013,4,2
COIM,556,2013,5,2
COIM,556,2013,6,5
COIM,556,2013,7,3
COIM,556,2013,8,1
COIM,556,2013,9,1
COIM,556,2013,10,2
COIM,556,2013,11,4
COIM,556,2013,12,2
COIM,862,2011,4,30
COIM,862,2011,5,13
COIM,862,2011,6,12
COIM,862,2011,7,14
COIM,862,2011,8,21
COIM,862,2011,9,16
COIM,862,2011,10,18
COIM,862,2011,11,17
COIM,862,2011,12,10
COIM,862,2012,1,17
COIM,862,2012,2,43
COIM,862,2012,3,13
COIM,862,2012,4,14
COIM,862,2012,5,10
COIM,862,2012,6,6
COIM,862,2012,7,6
COIM,862,2012,8,10
COIM,862,2012,9,8
COIM,862,2012,10,0
COIM,873,2011,6,4
COIM,873,2011,7,0
COIM,873,2011,8,0
COIM,873,2011,9,0
COIM,873,2011,10,1
COIM,873,2011,11,0
COIM,873,2011,12,0
COIM,873,2012,1,0
COIM,873,2012,2,0
COIM,873,2012,3,0
COIM,873,2012,4,0
COIM,873,2012,5,0
COIM,873,2012,6,0
COIM,873,2012,7,0
COIM,873,2012,8,1
COIM,873,2012,9,0
COIM,873,2012,10,0
COIM,873,2012,11,0
COIM,873,2012,12,0
COIM,873,2013,1,14
COIM,873,2013,2,7
COIM,873,2013,3,0
COIM,873,2013,4,16
