customer_code,asm_area_name,asm_area_code,month,year,sec_netvalue,Bandhan_Net_Val,Wholesale_net_value,OtherPgrm_Net_Val,Non_Wholesale_net_value
52,Vsjaywada,VIJA,1,2013,4482903.663,0,50578.52,0,4432325.143
32,Bshar West,BIHAW,7,2013,1542150.32,1421735.21,1432812.03,0,109338.29
1428,Chennas,CHEN,12,2012,4277562.806,812289.547,1509822.503,0,2767740.303
1482,Orsssa,ORIS,9,2013,1482399.797,-16259.48,682515.43,0,799884.367
1938,Rajasthan,RAJA,8,2011,2565065.27,1527581.76,1623986.02,0,941079.25
1024,Bshar East,BIHAE,7,2012,3595176.726,1748977.246,2168527.163,0,1426649.563
532,Mumbas 2,MUMB2,10,2012,4377317.319,239965.71,458090.732,0,3919226.587
1000,Vsjaywada,VIJA,7,2013,10439474.33,7521262.612,9779356.434,0,660117.896
1954,Bshar East,BIHAE,5,2012,1337505.287,0,353524.067,0,983981.22
237,Punjab,PUNJ,2,2011,244171.64,25137.67,66426.67,0,177744.97
166,Western UP,WESTU,3,2013,426330.799,76219.989,110707.053,0,315623.746
963,Hubqs,HUBL,6,2011,2332782.93,501486.23,972449.11,0,1360333.82
1036,Nagpur,NAGP,10,2011,8032963.53,3487075.01,3571656.58,0,4461306.95
850,Chennas,CHEN,3,2012,5646418.393,0,2125071.328,0,3521347.065
403,Pune South,PUNES,3,2011,10073730.1,2911864.8,3441536.1,0,6632194
1238,Pune South,PUNES,6,2012,2332225.477,0,725660.57,0,1606564.907
2355,Rajasthan,RAJA,11,2013,1081157.724,0,482744.292,0,598413.432
337,Cosmbatore,COIM,11,2011,9006645.24,3965783.8,4381666.78,0,4624978.46
91,Nagpur,NAGP,10,2011,2548594.88,1060950.67,1060950.67,0,1487644.21
11,Orsssa,ORIS,2,2011,2086679.28,541079.11,1549724.27,0,536955.01
1700,Koqhata,KOLK,1,2011,2.73,0,0,0,2.73
1008,Bengaq North,BENGN,10,2013,2123496.498,0,1733598.9,0,389897.598
81,Pune South,PUNES,3,2011,3245004.13,1210619.86,1836521.46,0,1408482.67
865,Vsjaywada,VIJA,8,2012,1047525.992,317016.325,415891.871,0,631634.121
834,Western UP,WESTU,7,2012,1143436.554,0,6408.46,0,1137028.094
1676,Bshar East,BIHAE,8,2011,11500374.05,5042523.57,6218074.66,0,5282299.39
1903,Centraq UP,CENTU,9,2012,5684343.88,1405570.15,3825522.459,0,1858821.421
1284,Bengaq South,BENGS,9,2011,2028413.08,1213421.12,1553691.55,0,474721.53
356,Orsssa,ORIS,10,2013,1855734.083,0,967057.26,0,888676.823
1228,Rajasthan,RAJA,5,2011,1521608.13,1162019.31,1318833.6,0,202774.53
552,Vsjaywada,VIJA,8,2011,1338481.9,778739.7,973739.47,0,364742.43
1044,Eastern UP,EASTU,7,2011,1170427.22,0,35016.52,0,1135410.7
1203,Eastern UP,EASTU,5,2013,6251481.742,1507172.71,3965934.8,0,2285546.942
2318,Hubqs,HUBL,10,2013,1460654.669,0,1149236.401,0,311418.268
1200,Pune North,PUNEN,7,2013,951688.843,115625.97,217640.38,0,734048.463
2353,Western UP,WESTU,5,2013,607270.142,0,72287.83,0,534982.312
35,Bshar East,BIHAE,1,2013,1549060.921,343705.824,701896.427,0,847164.494
2547,Centraq UP,CENTU,7,2013,2737645.05,1420114.97,2737645.05,0,0
1886,NER,NER,4,2011,1225355.03,241692.08,657272.16,0,568082.87
2315,Hubqs,HUBL,3,2013,1295444.641,270803.383,583488.164,0,711956.477
993,Pune South,PUNES,2,2011,2142517,0,0,0,2142517
120,Rajasthan,RAJA,1,2013,3639309.777,1729577.55,2693761.569,0,945548.208
1824,Koqhata,KOLK,6,2012,10148438.74,0,1428902.325,0,8719536.418
1891,Hyderabad 1,HYDE1,1,2013,13125036.84,3960732.497,4800935.522,0,8324101.313
591,Deqhs Metro,DELHM,6,2013,4754891.385,0,179549.76,0,4575341.625
1365,Bshar West,BIHAW,7,2011,5873533.92,565034.36,952119.6,0,4921414.32
113,Rajasthan,RAJA,10,2012,2108348.603,0,1156513.55,0,951835.053
29,Bshar West,BIHAW,11,2013,6385690.808,0,248758.376,0,6136932.432
1780,Chennas,CHEN,4,2011,11813861.63,6146171.7,7141980.58,0,4671881.05
280,Centraq UP,CENTU,10,2011,857570.97,0,412319.39,0,445251.58
532,Mumbas 2,MUMB2,2,2013,6729703.496,1121588.746,1479805.771,0,5249897.725
19,Bengaq South,BENGS,8,2011,1414732.4,699700.91,851033.29,0,563699.11
261,Eastern MP,EASTM,5,2012,1441960.693,0,734119.188,0,707841.505
1683,Punjab,PUNJ,3,2011,2307703.3,48524.62,581158.22,0,1726545.08
869,Hyderabad 2,HYDE2,8,2012,2773261.961,148664.08,326209.953,0,2447052.008
2400,Eastern MP,EASTM,9,2013,2512516.245,1074412.48,2369977.257,0,142538.988
1316,Deqhs Metro,DELHM,7,2013,9900736.123,2195205.536,3901695.84,0,5999040.283
183,Deqhs Metro,DELHM,1,2011,13231995.81,3438215.93,4989470.03,0,8242525.78
1826,Pune North,PUNEN,2,2013,20327713.33,3880703.84,6243322.313,0,14084391.02
1558,Bengaq South,BENGS,7,2012,1840129.648,155808.714,351313.728,0,1488815.92
1381,Hyderabad 2,HYDE2,2,2013,5379651.29,766625.122,2392482.94,0,2987168.35
113,Rajasthan,RAJA,12,2011,2852922,786861.76,1447234.56,0,1405687.44
862,Cosmbatore,COIM,5,2011,7898837.02,1073627.16,1635756.95,0,6263080.07
408,Rajasthan,RAJA,10,2012,10286164.27,0,4714487.613,0,5571676.653
1855,NER,NER,3,2013,5143588.503,148927.827,246088.856,0,4897499.647
1733,Eastern MP,EASTM,7,2012,7512890.383,3816592.588,6083477.995,0,1429412.388
832,Mumbas 1,MUMB1,3,2013,15178767.36,11259.091,314967.373,0,14863799.99
1562,Hyderabad 2,HYDE2,9,2012,1703674.211,538937.81,1169967.347,0,533706.864
1090,Nagpur,NAGP,4,2013,11031990.3,1065234.333,1486172.413,0,9545817.882
1411,Bshar West,BIHAW,5,2011,1301199.56,68405.82,824683.45,0,476516.11
1143,Gujarat South,GUJAS,4,2011,5896010.8,819153.76,2751195.14,0,3144815.66
292,Pune South,PUNES,4,2011,1546541.89,412435.85,666143.94,0,880397.95
80,Pune North,PUNEN,5,2013,658674.24,14742.56,314415.71,0,344258.53
1036,Nagpur,NAGP,12,2011,8252007.27,2492013.63,2570512.24,0,5681495.03
399,Gujarat South,GUJAS,12,2011,2550413.09,1386912.25,1869559.84,0,680853.25
2192,Pune South,PUNES,4,2013,2072396.669,191874.43,1187350.67,0,885045.999
1252,Bangaqore,BANG,7,2011,1557776.93,0,253707.56,0,1304069.37
228,Vsjaywada,VIJA,9,2013,1111153.69,525355.16,835051.23,0,276102.46
2334,Haryana & HP,HARY&,3,2013,190895.96,15320.74,49591.4,0,141304.56
2341,Rajasthan,RAJA,1,2013,631146.68,0,217731.16,0,413415.52
2341,Rajasthan,RAJA,5,2013,884815.23,493449.72,565507.37,0,319307.86
1390,Vsjaywada,VIJA,2,2013,1895648.136,641386.461,1156434.828,0,739213.308
1321,Gujarat North,GUJAN,2,2012,2619021.49,425785.36,946572.42,0,1672449.07
104,Chennas,CHEN,11,2012,766913.58,17760.978,184727.602,0,582185.978
470,Gujarat North,GUJAN,8,2011,2679275.57,462871.92,504251.81,0,2175023.76
1293,Western UP,WESTU,4,2012,3232149.276,72678.49,1872739.41,0,1359409.866
1674,Vsjaywada,VIJA,2,2011,2129943.42,325077.12,642332.51,0,1487610.91
1274,Bshar East,BIHAE,8,2012,989928.914,655854.79,880480.001,0,109448.913
656,Bengaq North,BENGN,6,2012,1175089.727,0,802186.167,0,372903.56
566,Bshar West,BIHAW,4,2011,2794202.19,0,1103750.83,0,1690451.36
74,Eastern MP,EASTM,3,2013,1137511.152,937739.644,964337.552,0,173173.6
2410,Eastern MP,EASTM,4,2013,2982204.688,0,2769380.714,0,212823.974
601,Hyderabad 2,HYDE2,6,2013,389693.305,0,25411.123,0,364282.182
2352,Gujarat South,GUJAS,10,2013,764524.31,0,26635.97,0,737888.34
1920,Gujarat South,GUJAS,10,2011,1138286.09,186047.11,516888.73,0,621397.36
47,Vsjaywada,VIJA,1,2011,2496090.77,203971.59,426856.96,0,2069233.81
64,Haryana & HP,HARY&,3,2011,1242977.53,197786.44,229099.14,0,1013878.39
1743,Haryana & HP,HARY&,9,2011,2569615.51,798674.26,993745.43,0,1575870.08
1090,Nagpur,NAGP,2,2012,8909932.465,708547.204,989659.992,0,7920272.473
379,Mumbas 2,MUMB2,7,2013,2169148.903,77899.283,137990.541,0,2031158.362
255,Hyderabad 2,HYDE2,7,2013,1152516.922,177063.252,586046.482,0,566470.44
297,Mumbas 2,MUMB2,2,2013,4221405.829,62952.032,173149.065,0,4048256.764
279,Centraq UP,CENTU,9,2011,643927.9,0,253061.32,0,390866.58
1956,NER,NER,12,2011,793926.72,0,51326.48,0,742600.24
2486,Haryana & HP,HARY&,12,2013,3081334.135,0,2220315.2,0,861018.935
748,Orsssa,ORIS,5,2013,1401542.122,846172.99,1036418.728,0,365123.394
238,Punjab,PUNJ,5,2013,675005.337,13298.27,67356.074,0,607649.263
1811,Gujarat South,GUJAS,5,2013,2267642.053,135259.67,278455.65,0,1989186.403
530,Pune South,PUNES,6,2011,3787279.95,766258.4,1412099.89,0,2375180.06
1357,Bengaq South,BENGS,5,2012,1611322.603,26198.01,463615.886,0,1147706.717
1818,Koqhata,KOLK,8,2013,3343371.737,299489.848,762585.181,0,2580786.556
1713,Western UP,WESTU,4,2011,1045343.53,0,341570.84,0,703772.69
1893,Vsjaywada,VIJA,10,2012,1685655.77,117722.09,1320523.86,0,365131.91
613,Eastern MP,EASTM,2,2011,3713065.77,2021286.33,2202232.03,0,1510833.74
163,Cosmbatore,COIM,9,2013,2539546.894,124775.99,720505,0,1819041.894
774,Eastern UP,EASTU,5,2012,2007528.023,0,266556.924,0,1740971.099
1014,Hyderabad 2,HYDE2,1,2012,3041953.93,270855.39,1138916.22,0,1903037.71
2334,Haryana & HP,HARY&,11,2012,359140.4,0,62189.46,0,296950.94
993,Pune South,PUNES,3,2012,789516.78,0,0,0,789516.78
542,Jharhhand,JHAR,7,2013,228117.024,52878.297,161180.104,0,66936.92
1929,Eastern MP,EASTM,7,2011,1683922.38,480494.14,618727.46,0,1065194.92
83,Pune South,PUNES,11,2013,1653563.923,0,718020.19,0,935543.733
1724,NER,NER,3,2012,1771991.213,744888.35,1511326.203,0,260665.01
1889,Eastern MP,EASTM,8,2013,1181698.1,734966.035,787420.276,0,394277.824
2313,Vsjaywada,VIJA,6,2013,1415520.245,72930.93,412035.681,0,1003484.564
997,Gujarat South,GUJAS,1,2011,1083968.78,191146.37,499404.44,0,584564.34
2008,NER,NER,10,2013,1521354.137,0,1064017.48,0,457336.657
1200,Pune North,PUNEN,9,2012,1054019.08,60272.519,456990.666,0,597028.414
593,Eastern MP,EASTM,9,2012,4466022.24,1423416.495,3441361.715,0,1024660.525
2599,Mumbas 1,MUMB1,6,2013,13422046.43,293304.683,2598316.173,0,10823730.26
1428,Chennas,CHEN,4,2012,5535443.528,0,2320598.453,98373.308,3214845.075
1981,Bangaqore,BANG,2,2012,3173087.53,0,786138.84,0,2386948.69
1437,Western UP,WESTU,11,2013,2426079.386,0,1465927.13,0,960152.256
1164,Gujarat South,GUJAS,6,2011,12219571.01,3177582.56,3448813.2,0,8770757.81
1823,Punjab,PUNJ,7,2012,4858005.817,81217.7,690786.098,0,4167219.719
1939,Rajasthan,RAJA,7,2012,6517408.95,110429.95,1092352.333,0,5425056.617
1067,Pune South,PUNES,2,2011,6272813.92,3097589.55,3575461.83,0,2697352.09
1268,Gujarat North,GUJAN,1,2011,9411694.83,6248108.58,7362402.14,0,2049292.69
1186,Western MP,WESTM,6,2013,11854217.07,7838296.25,8564097.689,0,3290119.381
435,Hyderabad 1,HYDE1,2,2011,23401383.57,7683427.8,10370230.19,0,13031153.38
2599,Mumbas 1,MUMB1,5,2013,2967114.158,1581390.49,1633806.45,0,1333307.708
775,Western UP,WESTU,8,2011,7962693.21,980024.86,3178616.41,0,4784076.8
729,Western UP,WESTU,11,2011,4314939.42,602475.65,906539.73,0,3408399.69
1987,Vsjaywada,VIJA,7,2013,5240099.525,2021527.224,2557132.287,0,2682967.238
537,Bengaq North,BENGN,6,2011,2160976.92,652041.36,1830409.96,0,330566.96
1489,Mumbas 2,MUMB2,9,2011,3054049.06,633249.5,866628.98,0,2187420.08
1349,Pune North,PUNEN,5,2011,1419269.72,0,1091901.1,0,327368.62
1293,Western UP,WESTU,4,2011,2746888.53,1304455.25,1603124.53,0,1143764
31,Jharhhand,JHAR,7,2011,1604120.03,866014.98,991179.34,0,612940.69
967,Centraq UP,CENTU,2,2013,5097645.397,701068.07,1620053.715,0,3477591.682
81,Pune South,PUNES,9,2012,6960113.692,3241739.238,5642663.609,0,1317450.083
106,Chennas,CHEN,7,2012,833956.815,0,114383.542,0,719573.273
285,Cosmbatore,COIM,9,2012,1334795.172,0,198160.147,0,1136635.025
1574,Gujarat North,GUJAN,12,2011,7202880.03,2211050.13,2428347.38,0,4774532.65
2706,Western MP,WESTM,10,2013,151436.08,0,33826.73,0,117609.35
90,Nagpur,NAGP,6,2011,2586115.12,1212117.42,1876712.76,0,709402.36
1321,Gujarat North,GUJAN,2,2011,2926138.73,390901.03,1187746.68,0,1738392.05
1903,Centraq UP,CENTU,1,2012,3953051.59,1685107.89,2569870.73,0,1383180.86
1456,Rajasthan,RAJA,9,2012,3999048.772,328162.914,3723731.691,0,275317.081
1578,Cosmbatore,COIM,12,2013,1201676.003,0,372538.21,0,829137.793
2422,Haryana & HP,HARY&,5,2013,710041.56,0,219591.95,0,490449.61
764,Nagpur,NAGP,2,2011,829058.12,201157.21,329933.47,0,499124.65
1228,Rajasthan,RAJA,4,2013,1640643.111,767009.765,1381559.407,0,259083.704
277,Eastern UP,EASTU,6,2012,1812252.084,0,819117.742,0,993134.342
276,Eastern UP,EASTU,8,2011,1417294.19,0,366771.71,0,1050522.48
1476,Gujarat South,GUJAS,2,2011,5092120.47,3374755.76,4580778.89,0,511341.58
869,Hyderabad 2,HYDE2,8,2011,4888233.44,707652,1172515.92,0,3715717.52
344,Bangaqore,BANG,9,2012,7918929.723,40936.817,307058.478,0,7611871.245
1891,Hyderabad 1,HYDE1,10,2012,12593423.86,2439304.823,4226207.002,0,8367216.861
158,Keraqa,KERA,10,2013,5820000.061,0,2307221.095,0,3512778.966
178,Hubqs,HUBL,6,2012,4050998.513,0,2305550.11,0,1745448.403
1245,Pune South,PUNES,12,2011,2568192.21,1798494.31,1916062.23,0,652129.98
325,Centraq UP,CENTU,10,2013,691121.386,0,268432.953,0,422688.433
326,Pune North,PUNEN,7,2011,1270222.16,67723.44,1105689.6,0,164532.56
264,Western MP,WESTM,1,2013,1338319.708,176979.58,633759.975,0,704559.733
29,Bshar West,BIHAW,9,2012,6734763.375,301912.706,464819.195,0,6269944.18
108,Chennas,CHEN,1,2012,1965759.48,134633.62,339164.7,0,1626594.78
128,Rajasthan,RAJA,1,2011,1475598.81,581275.74,883546.16,0,592052.65
2,Bengaq South,BENGS,1,2013,4317621.742,589789.576,1165310.616,0,3152311.126
2460,Rajasthan,RAJA,1,2013,876967.82,0,677888.27,0,199079.55
1143,Gujarat South,GUJAS,4,2012,5257530.109,160462.2,2115358.756,0,3142171.353
79,Pune North,PUNEN,10,2012,2212469.898,711155.9,955269.531,0,1257200.367
522,Eastern UP,EASTU,2,2012,4022161.732,9907.54,1062694.408,0,2959467.324
1948,Bshar East,BIHAE,2,2013,1461102.492,376236.522,801012.824,0,660089.668
1252,Bangaqore,BANG,7,2012,1553858.871,174509.565,294686.103,0,1259172.768
1171,Pune North,PUNEN,5,2012,969965.668,0,566534.546,0,403431.122
645,Centraq UP,CENTU,7,2013,1203199.976,965542.198,970466.336,0,232733.64
521,Western MP,WESTM,5,2011,11275608.6,6098135.27,6752554.32,0,4523054.28
1284,Bengaq South,BENGS,12,2013,2270243.28,0,2018792.114,0,251451.166
1146,Bangaqore,BANG,3,2012,5168205.1,607773.35,3715108.81,0,1453096.29
1482,Orsssa,ORIS,3,2011,920172.62,556761.6,604627.22,0,315545.4
1222,Centraq UP,CENTU,6,2011,5505649.4,602629.56,900994.74,0,4604654.66
232,Punjab,PUNJ,9,2013,1553035.073,629994.55,1023024.939,0,530010.134
2367,Gujarat North,GUJAN,11,2012,831448.08,12043.01,108918.43,0,722529.65
2166,Gujarat North,GUJAN,8,2012,-7865.9,0,0,0,-7865.9
1268,Gujarat North,GUJAN,8,2011,8535732.14,5462950.23,6561699.37,0,1974032.77
1068,Chennas,CHEN,7,2012,701066.508,0,137375.183,0,563691.325
345,Jharhhand,JHAR,7,2012,945162.81,315571.21,369177.792,0,575985.018
138,Gujarat South,GUJAS,4,2012,11259833.25,513939.878,4252329.487,176937.797,7007503.762
19,Bengaq South,BENGS,9,2011,1419853.55,700103.96,837208.88,0,582644.67
99,Nagpur,NAGP,10,2011,16377765.33,5755453.21,6203033.1,0,10174732.23
1027,Western UP,WESTU,5,2011,3091126.39,330982.82,472407.23,0,2618719.16
1281,Koqhata,KOLK,10,2011,4102577.1,192728.64,278912.38,0,3823664.72
369,Centraq UP,CENTU,5,2013,3957439.427,469311.102,2470047.436,0,1487391.991
450,Hubqs,HUBL,2,2013,4656746.82,1002211.095,1175219.356,0,3481527.464
1621,Hubqs,HUBL,5,2011,4376817.51,43617.71,1946696.92,0,2430120.59
374,Eastern MP,EASTM,3,2012,2333165.242,10848.8,375689.364,0,1957475.878
1987,Vsjaywada,VIJA,7,2012,4459674.4,1338934.259,1728838.085,0,2730836.315
70,Eastern MP,EASTM,3,2012,3569237.942,0,936321.647,0,2632916.295
2042,Western UP,WESTU,5,2012,72921.91,0,0,0,72921.91
2032,Centraq UP,CENTU,6,2013,674005.462,278206.51,612839.61,0,61165.852
1818,Koqhata,KOLK,4,2011,4382780.68,213848.66,473393.87,0,3909386.81
44,Vsjaywada,VIJA,3,2011,859888.02,160094.29,266831.66,0,593056.36
94,Nagpur,NAGP,5,2013,1531156.129,629372.686,781534.77,0,749621.359
129,Rajasthan,RAJA,6,2013,1159585.841,188688.17,934365.438,0,225220.403
48,Vsjaywada,VIJA,2,2011,2310177.53,1482905.13,1482905.13,0,827272.4
236,Punjab,PUNJ,3,2013,521959.267,105578.77,110553.49,0,411405.777
2706,Western MP,WESTM,8,2013,2837.16,2837.16,2837.16,0,0
1274,Bshar East,BIHAE,9,2012,923910.207,480484.761,892007.212,0,31902.995
1008,Bengaq North,BENGN,9,2011,2289770.89,0,2043293.14,0,246477.75
413,Hyderabad 2,HYDE2,1,2012,1777412.93,61328.5,61328.5,0,1716084.43
230,Punjab,PUNJ,10,2012,575790.777,0,314016.81,0,261773.967
1154,Bangaqore,BANG,11,2011,1404146.75,0,284852.4,0,1119294.35
883,Orsssa,ORIS,4,2012,4515505.46,14501.52,2045940.27,18404.95,2469565.19
2480,Western UP,WESTU,2,2013,4059612.897,336263.71,1580683.996,0,2478928.901
768,Bengaq South,BENGS,9,2012,4338538.601,1999023.26,3303652.993,0,1034885.608
2313,Vsjaywada,VIJA,11,2012,959772.86,119457.61,276160.2,0,683612.66
1038,Cosmbatore,COIM,6,2013,583597.076,21837.58,118064.374,0,465532.702
278,Eastern UP,EASTU,9,2012,1580301.65,778733.41,1580301.65,0,0
138,Gujarat South,GUJAS,8,2013,6955350.149,1365141.295,1525275.016,0,5430075.133
245,Hyderabad 2,HYDE2,7,2011,4225980.53,3068414.33,3566714.83,0,659265.7
170,Centraq UP,CENTU,8,2012,5243988.28,4590374.198,4650115.514,0,593872.766
267,Eastern MP,EASTM,5,2011,2218662.21,298725.05,1276130.52,0,942531.69
1268,Gujarat North,GUJAN,1,2012,8508915.01,5284733.69,6369412.35,0,2139502.66
1176,Hyderabad 1,HYDE1,1,2013,2146860.372,490096.712,1105120.796,0,1041739.576
178,Hubqs,HUBL,11,2011,3876338.42,1600001.3,2608164.27,0,1268174.15
1430,Hubqs,HUBL,5,2012,3747579.102,0,243698.05,0,3503881.052
1249,Cosmbatore,COIM,12,2013,2673743.364,0,544568.595,0,2129174.769
77,Pune North,PUNEN,6,2012,9670998.404,0,3652509.071,0,6018489.333
1891,Hyderabad 1,HYDE1,1,2012,14099453.56,3248997.72,4772668.64,0,9326784.92
263,Western MP,WESTM,7,2013,2562355.529,1155655.136,1805067.273,0,757288.256
1823,Punjab,PUNJ,12,2011,9347990.592,0,671716.988,0,8676273.604
1892,Hyderabad 1,HYDE1,8,2011,6009821.84,1187506.38,2195201.71,0,3814620.13
2069,Chennas,CHEN,2,2013,3654010.772,502318.547,744385.287,0,2909625.485
1948,Bshar East,BIHAE,2,2012,1216279.08,0,426968.83,0,789310.25
1896,Pune North,PUNEN,9,2013,7484427.357,2714274.67,5275369.049,0,2209058.308
2596,Western UP,WESTU,10,2013,309234.604,0,249153.91,0,60080.694
645,Centraq UP,CENTU,4,2013,2322903.636,1048074.52,2050969.778,0,271933.858
541,Jharhhand,JHAR,8,2013,2838685.912,837658.842,2434393.414,0,404292.498
990,Western MP,WESTM,8,2013,3548427.569,625716.188,776126.568,0,2772301.001
2348,Pune North,PUNEN,11,2012,2112641.711,825131.62,1790772.552,0,321869.159
116,Rajasthan,RAJA,2,2013,4564759.092,2298836.29,3131604.166,0,1433154.926
538,Bengaq North,BENGN,4,2012,3719912.639,101458.98,2416828.87,0,1303083.769
2004,Centraq UP,CENTU,12,2012,700648.96,308329.67,480479.204,0,220169.756
282,Eastern UP,EASTU,10,2013,702718.39,0,633650.34,0,69068.05
473,Hyderabad 2,HYDE2,12,2011,3124166.78,2862919.74,2873645.83,0,250520.95
473,Hyderabad 2,HYDE2,5,2012,2663630.935,0,2370643.736,0,292987.199
1543,Bengaq South,BENGS,7,2013,411302.74,203558.33,278785.63,0,132517.11
1174,Deqhs Metro,DELHM,5,2012,9578644.757,0,2064059.61,0,7514585.147
363,Hyderabad 2,HYDE2,2,2011,1307297.17,0,154350.74,0,1152946.43
47,Vsjaywada,VIJA,12,2013,2624074.951,0,297918.298,0,2326156.653
1536,Mumbas 1,MUMB1,6,2013,13732205.55,1296784.184,5030691.863,0,8701513.682
1936,Western UP,WESTU,10,2013,801643.15,0,591857.175,0,209785.975
2106,Punjab,PUNJ,3,2013,2695276.321,817557.773,1259667.501,0,1435608.82
178,Hubqs,HUBL,8,2013,3037300.398,1537215.3,1740271.777,0,1297028.621
1090,Nagpur,NAGP,3,2012,4576398.806,400402.608,440428.598,0,4135970.208
1844,Hubqs,HUBL,3,2013,2723783.428,866701.2,1506278.65,0,1217504.778
2282,Hyderabad 1,HYDE1,11,2012,9427358.963,2653145.852,3668092.871,0,5759266.092
1938,Rajasthan,RAJA,8,2012,1300850.934,552571.923,601650.914,0,699200.02
1090,Nagpur,NAGP,11,2011,8268022.65,1453046.87,1636591.59,0,6631431.06
629,Gujarat North,GUJAN,1,2011,2180246.23,474600.17,583908.01,0,1596338.22
1891,Hyderabad 1,HYDE1,8,2013,12630723.48,2274290.518,3402430.069,0,9228293.407
135,Gujarat South,GUJAS,5,2013,2485668.86,486205.14,923731.04,0,1561937.82
1665,Pune North,PUNEN,12,2013,15438088.46,0,2981707.137,0,12456381.32
629,Gujarat North,GUJAN,3,2013,2094949.077,528640.65,609512.4,0,1485436.677
1190,Punjab,PUNJ,9,2011,9143604.91,3562072.41,5391943.29,0,3751661.62
1351,Pune North,PUNEN,8,2013,1202459.944,575839.62,845542.764,0,356917.18
22,Bengaq South,BENGS,6,2011,5556056.06,4711220.46,4711220.46,0,844835.6
555,Hubqs,HUBL,3,2011,1719613.47,416164.48,617213.46,0,1102400.01
1570,Gujarat South,GUJAS,12,2013,5949574.503,0,2200122.356,0,3749452.147
747,Gujarat South,GUJAS,2,2013,1889715.08,689420.246,788496.166,0,1101218.914
9,Orsssa,ORIS,2,2012,1844402.11,547.87,1212259.59,0,632142.52
360,Jharhhand,JHAR,2,2011,6360529.62,1886686,2725730.58,0,3634799.04
2132,Western MP,WESTM,8,2012,2266615.551,887853.557,899098.575,0,1367516.976
729,Western UP,WESTU,10,2013,3854702.69,0,1059937.985,0,2794764.705
2554,Gujarat North,GUJAN,4,2013,500733.111,8229.84,257408.036,0,243325.075
1268,Gujarat North,GUJAN,1,2013,9725229.716,3295750.573,7328197.747,0,2397031.969
1105,Deqhs Metro,DELHM,1,2011,1865168.08,280586.71,483989.72,0,1381178.36
268,Western MP,WESTM,7,2011,2196094.11,832044.81,843902.6,0,1352191.51
263,Western MP,WESTM,8,2011,1946005.47,797938.2,923558.32,0,1022447.15
325,Centraq UP,CENTU,1,2011,554.79,0,0,0,554.79
729,Western UP,WESTU,6,2011,4639180.21,196532.34,485213.81,0,4153966.4
299,Mumbas 2,MUMB2,8,2012,9876007.669,473066.913,879948.435,0,8996059.234
335,Eastern MP,EASTM,9,2012,2850794.59,1258806.579,2583444.792,0,267349.798
602,Hyderabad 1,HYDE1,9,2012,6813857.352,1041648.088,3041380.463,0,3772476.889
1855,NER,NER,3,2012,4555787.63,0,87247.638,0,4468539.992
332,Pune North,PUNEN,3,2012,511352.31,290979.06,295522.81,0,215829.5
34,Bshar West,BIHAW,7,2011,1025622.14,0,45799.71,0,979822.43
522,Eastern UP,EASTU,6,2013,4027093.052,49991.91,589031.745,0,3438061.307
341,Vsjaywada,VIJA,9,2012,1031093.09,103706.77,180846.92,0,850246.17
