asm_area_code,customer_code,Year,Month,Retailers,Invoices,Retailers_Univ,EC
BIHAW,1411,2013,10,130,404,134,0.970149254
BIHAW,1411,2013,11,134,549,134,1.0
BIHAW,1411,2013,12,133,463,136,0.977941176
BIHAW,1833,2011,4,148,210,157,0.942675159
BIHAW,1833,2011,5,146,179,165,0.884848485
BIHAW,1833,2011,6,165,184,166,0.993975904
BIHAW,1833,2011,7,155,193,168,0.922619048
BIHAW,1833,2011,8,158,196,168,0.94047619
BIHAW,1833,2011,9,152,239,168,0.904761905
BIHAW,1833,2011,10,156,205,169,0.923076923
BIHAW,1833,2011,11,122,156,164,0.7439024390000001
BIHAW,1833,2011,12,144,220,164,0.87804878
BIHAW,1833,2012,1,96,117,161,0.596273292
BIHAW,1833,2012,2,91,132,156,0.583333333
BIHAW,1833,2012,3,111,125,156,0.711538462
BIHAW,1833,2012,4,166,258,170,0.976470588
BIHAW,1833,2012,5,171,245,171,1.0
BIHAW,1833,2012,6,167,245,171,0.976608187
BIHAW,1833,2012,7,157,244,171,0.918128655
BIHAW,1833,2012,8,157,248,168,0.93452381
BIHAW,1833,2012,9,168,285,171,0.98245614
BIHAW,1833,2012,10,160,257,171,0.935672515
BIHAW,1833,2012,11,119,135,171,0.695906433
BIHAW,1833,2012,12,135,191,165,0.818181818
BIHAW,1833,2013,1,158,270,160,0.9875
BIHAW,1833,2013,2,140,161,162,0.864197531
BIHAW,1833,2013,3,100,111,164,0.609756098
BIHAW,1833,2013,4,168,474,171,0.98245614
BIHAW,1833,2013,5,170,705,171,0.994152047
BIHAW,1833,2013,6,169,642,171,0.988304094
BIHAW,1833,2013,7,171,496,171,1.0
BIHAW,1833,2013,8,171,626,171,1.0
BIHAW,1833,2013,9,168,577,171,0.98245614
BIHAW,1833,2013,10,171,727,171,1.0
BIHAW,1833,2013,11,170,561,171,0.994152047
BIHAW,1833,2013,12,171,757,171,1.0
BIHAW,1853,2011,4,149,290,149,1.0
BIHAW,1853,2011,5,180,412,192,0.9375
BIHAW,1853,2011,6,138,297,203,0.679802956
BIHAW,1853,2011,7,191,349,209,0.913875598
BIHAW,1853,2011,8,170,302,211,0.805687204
BIHAW,1853,2011,9,174,267,209,0.832535885
BIHAW,1853,2011,10,162,321,210,0.771428571
BIHAW,1853,2011,11,171,267,205,0.834146341
BIHAW,1853,2011,12,192,331,210,0.914285714
BIHAW,1853,2012,1,186,304,211,0.881516588
BIHAW,1853,2012,2,180,294,211,0.8530805690000001
BIHAW,1853,2012,3,118,157,209,0.564593301
BIHAW,1853,2012,4,190,331,203,0.935960591
BIHAW,1853,2012,5,154,256,200,0.77
BIHAW,1853,2012,6,152,234,208,0.7307692309999999
BIHAW,1853,2012,7,186,251,211,0.881516588
BIHAW,1853,2012,8,190,283,210,0.904761905
BIHAW,1853,2012,9,177,249,210,0.8428571429999999
BIHAW,1853,2012,10,193,252,212,0.910377358
BIHAW,1853,2012,11,150,208,210,0.7142857140000001
BIHAW,1853,2012,12,183,283,212,0.863207547
BIHAW,1853,2013,1,211,342,214,0.985981308
BIHAW,1853,2013,2,208,289,211,0.985781991
BIHAW,1853,2013,3,176,238,211,0.834123223
BIHAW,1853,2013,4,194,644,211,0.91943128
BIHAW,1853,2013,5,184,513,209,0.880382775
BIHAW,1853,2013,6,185,497,195,0.948717949
BIHAW,1853,2013,7,176,401,187,0.941176471
BIHAW,1853,2013,8,183,520,238,0.768907563
BIHAW,1853,2013,9,189,539,238,0.794117647
BIHAW,1853,2013,10,183,485,194,0.943298969
BIHAW,1853,2013,11,178,555,193,0.922279793
BIHAW,1853,2013,12,184,498,189,0.973544974
BIHAW,1872,2011,4,34,49,34,1.0
BIHAW,1872,2011,5,114,197,120,0.95
BIHAW,1872,2011,6,90,175,137,0.656934307
BIHAW,1872,2011,7,154,317,165,0.933333333
BIHAW,1872,2011,8,127,239,172,0.738372093
BIHAW,1872,2011,9,131,223,175,0.7485714290000001
BIHAW,1872,2011,10,80,102,173,0.462427746
BIHAW,1872,2011,11,82,109,174,0.471264368
BIHAW,1872,2011,12,167,256,182,0.917582418
BIHAW,1872,2012,1,149,208,185,0.805405405
BIHAW,1872,2012,2,100,179,184,0.543478261
BIHAW,1872,2012,3,102,131,174,0.5862068970000001
BIHAW,1872,2012,4,171,328,186,0.919354839
BIHAW,1872,2012,5,178,277,186,0.956989247
BIHAW,1872,2012,6,163,309,187,0.871657754
BIHAW,1872,2012,7,167,240,186,0.897849462
BIHAW,1872,2012,8,138,239,188,0.734042553
BIHAW,1872,2012,9,168,351,192,0.875
BIHAW,1872,2012,10,172,351,192,0.895833333
BIHAW,1872,2012,11,153,235,193,0.7927461140000001
BIHAW,1872,2012,12,137,317,192,0.713541667
BIHAW,1872,2013,1,194,504,194,1.0
BIHAW,1872,2013,2,194,582,195,0.994871795
BIHAW,1872,2013,3,159,273,195,0.815384615
BIHAW,1872,2013,4,194,634,194,1.0
BIHAW,1872,2013,5,195,793,195,1.0
BIHAW,1872,2013,6,195,653,195,1.0
BIHAW,1872,2013,7,195,505,196,0.994897959
BIHAW,1872,2013,8,193,722,202,0.955445545
BIHAW,1872,2013,9,200,500,202,0.99009901
BIHAW,1872,2013,10,199,584,202,0.985148515
BIHAW,1872,2013,11,206,874,206,1.0
BIHAW,1872,2013,12,201,692,206,0.975728155
BIHAW,1960,2011,7,4,4,4,1.0
BIHAW,1960,2011,8,33,81,36,0.916666667
BIHAW,1960,2011,9,56,102,64,0.875
BIHAW,1960,2011,10,61,132,75,0.813333333
BIHAW,1960,2011,11,95,146,98,0.969387755
BIHAW,1960,2011,12,97,160,102,0.950980392
BIHAW,1960,2012,1,57,88,102,0.558823529
BIHAW,1960,2012,2,97,207,103,0.941747573
BIHAW,1960,2012,3,102,174,102,1.0
BIHAW,1960,2012,4,69,120,102,0.6764705879999999
BIHAW,1960,2012,5,102,188,102,1.0
BIHAW,1960,2012,6,102,171,102,1.0
BIHAW,1960,2012,7,94,191,102,0.921568627
BIHAW,1960,2012,8,97,169,102,0.950980392
BIHAW,1960,2012,9,102,146,102,1.0
BIHAW,1960,2012,10,67,81,102,0.656862745
BIHAW,1960,2012,11,46,73,102,0.450980392
BIHAW,1960,2012,12,102,148,102,1.0
BIHAW,1960,2013,1,98,156,102,0.960784314
BIHAW,1960,2013,2,92,122,102,0.901960784
BIHAW,1960,2013,3,75,110,100,0.75
BIHAW,1960,2013,4,99,210,101,0.98019802
BIHAW,1960,2013,5,93,213,101,0.920792079
BIHAW,1960,2013,6,102,262,102,1.0
BIHAW,1960,2013,7,92,116,102,0.901960784
BIHAW,1960,2013,8,79,100,102,0.774509804
BIHAW,1960,2013,9,100,138,102,0.980392157
BIHAW,1960,2013,10,102,234,102,1.0
BIHAW,1960,2013,11,12,12,102,0.117647059
BIHAW,1986,2011,8,271,353,271,1.0
BIHAW,1986,2011,9,506,972,610,0.829508197
BIHAW,1986,2011,10,1444,1990,1505,0.959468439
BIHAW,1986,2011,11,599,1098,1522,0.393561104
BIHAW,1986,2011,12,1265,2553,1654,0.764812576
BIHAW,1986,2012,1,1167,1969,1692,0.689716312
BIHAW,1986,2012,2,1459,2652,2194,0.664995442
BIHAW,1986,2012,3,1295,1693,2579,0.50213261
BIHAW,1986,2012,4,1531,2987,2591,0.590891548
BIHAW,1986,2012,5,1837,3162,2824,0.650495751
BIHAW,1986,2012,6,1811,3079,2755,0.6573502720000001
BIHAW,1986,2012,7,2114,3943,2795,0.7563506259999999
BIHAW,1986,2012,8,1920,3153,2641,0.726997349
BIHAW,1986,2012,9,1708,3171,2648,0.645015106
BIHAW,1986,2012,10,1902,3401,2459,0.773485157
BIHAW,1986,2012,11,1863,2880,2417,0.770790236
BIHAW,1986,2012,12,1802,2824,2418,0.7452440029999999
BIHAW,1986,2013,1,2164,3659,2561,0.8449824290000001
BIHAW,1986,2013,2,2320,4215,2793,0.8306480490000001
BIHAW,1986,2013,3,1528,2021,2800,0.545714286
BIHAW,1986,2013,4,1759,3610,2734,0.6433796629999999
BIHAW,1986,2013,5,1681,3664,2670,0.629588015
BIHAW,1986,2013,6,1491,3267,2353,0.633659159
BIHAW,1986,2013,7,903,1340,1713,0.527145359
BIHAW,1986,2013,8,299,323,1578,0.189480355
BIHAW,2306,2012,9,60,98,60,1.0
BIHAW,2306,2012,10,45,81,87,0.517241379
BIHAW,2306,2012,11,20,49,91,0.21978022
BIHAW,2306,2012,12,6,23,59,0.101694915
BIHAW,2306,2013,1,22,52,37,0.594594595
BIHAW,2306,2013,2,12,19,30,0.4
BIHAW,2306,2013,3,6,9,30,0.2
BIHAW,2306,2013,4,11,51,19,0.578947368
BIHAW,2306,2013,5,10,43,18,0.5555555560000001
BIHAW,2307,2012,9,100,155,103,0.970873786
BIHAW,2307,2012,10,124,277,139,0.8920863309999999
BIHAW,2307,2012,11,113,251,153,0.738562092
BIHAW,2307,2012,12,184,447,197,0.934010152
BIHAW,2307,2013,1,182,430,201,0.905472637
BIHAW,2307,2013,2,198,560,203,0.975369458
BIHAW,2307,2013,3,173,382,203,0.8522167490000001
BIHAW,2307,2013,4,195,478,203,0.960591133
BIHAW,2307,2013,5,200,578,204,0.980392157
BIHAW,2307,2013,6,179,498,205,0.8731707320000001
BIHAW,2307,2013,7,184,482,203,0.906403941
BIHAW,2307,2013,8,187,558,201,0.930348259
BIHAW,2307,2013,9,189,478,205,0.92195122
BIHAW,2307,2013,10,173,386,203,0.8522167490000001
BIHAW,2307,2013,11,199,627,204,0.975490196
BIHAW,2307,2013,12,201,584,212,0.948113208
BIHAW,2397,2012,10,23,25,23,1.0
BIHAW,2397,2012,11,108,134,110,0.981818182
BIHAW,2397,2012,12,110,156,114,0.964912281
BIHAW,2397,2013,1,112,187,115,0.973913043
BIHAW,2397,2013,2,99,153,115,0.860869565
BIHAW,2397,2013,3,78,97,114,0.684210526
BIHAW,2397,2013,4,100,154,115,0.869565217
BIHAW,2397,2013,5,114,185,115,0.991304348
BIHAW,2397,2013,6,97,130,115,0.8434782609999999
BIHAW,2397,2013,7,87,112,115,0.7565217390000001
BIHAW,2397,2013,8,106,160,114,0.929824561
BIHAW,2397,2013,9,96,147,116,0.8275862070000001
BIHAW,2397,2013,10,106,154,116,0.913793103
BIHAW,2397,2013,11,117,200,117,1.0
BIHAW,2397,2013,12,107,153,117,0.914529915
BIHAW,2687,2013,8,742,978,790,0.939240506
BIHAW,2687,2013,9,753,1532,984,0.765243902
BIHAW,2687,2013,10,816,1640,1019,0.800785083
BIHAW,2687,2013,11,1012,2650,1032,0.980620155
BIHAW,2687,2013,12,968,2347,1040,0.930769231
BIHAW,2780,2013,11,120,144,120,1.0
BIHAW,2780,2013,12,121,421,123,0.983739837
BANG,144,2011,4,1045,1638,1134,0.921516755
BANG,144,2011,5,1024,1509,1133,0.903795234
BANG,144,2011,6,1035,1560,1136,0.911091549
BANG,144,2011,7,1091,1744,1134,0.962081129
BANG,144,2011,8,1067,1718,1136,0.939260563
BANG,144,2011,9,1013,1542,1135,0.892511013
BANG,144,2011,10,1036,1694,1121,0.924174844
BANG,144,2011,11,996,1448,1126,0.884547069
BANG,144,2011,12,1064,1642,1138,0.934973638
BANG,144,2012,1,1000,1453,1134,0.881834215
BANG,144,2012,2,1053,1603,1138,0.925307557
BANG,144,2012,3,373,625,1124,0.331850534
BANG,144,2012,4,66,223,1078,0.06122449
BANG,144,2012,5,70,170,389,0.17994858600000002
BANG,144,2012,6,69,194,77,0.896103896
BANG,144,2012,7,65,166,76,0.855263158
BANG,144,2012,8,67,167,76,0.8815789470000001
BANG,144,2012,9,64,142,81,0.7901234570000001
BANG,144,2012,10,58,130,80,0.725
BANG,144,2012,11,69,153,78,0.884615385
BANG,144,2012,12,55,129,74,0.743243243
BANG,144,2013,1,61,153,74,0.8243243240000001
BANG,144,2013,2,54,116,71,0.76056338
BANG,144,2013,3,57,130,71,0.8028169009999999
BANG,144,2013,4,61,154,73,0.835616438
BANG,144,2013,5,57,130,71,0.8028169009999999
BANG,144,2013,6,59,132,71,0.830985915
BANG,144,2013,7,60,118,72,0.833333333
BANG,144,2013,8,61,134,75,0.813333333
BANG,144,2013,9,52,98,75,0.693333333
BANG,144,2013,10,50,102,74,0.6756756759999999
BANG,144,2013,11,58,122,70,0.828571429
BANG,144,2013,12,50,116,69,0.7246376809999999
BANG,145,2011,4,649,1791,1236,0.525080906
BANG,145,2011,5,658,1979,1113,0.591194969
BANG,145,2011,6,610,1620,698,0.873925501
BANG,145,2011,7,635,1548,697,0.911047346
BANG,145,2011,8,725,1741,776,0.934278351
BANG,145,2011,9,684,1589,807,0.847583643
BANG,145,2011,10,698,1668,809,0.8627935720000001
BANG,145,2011,11,687,1557,780,0.8807692309999999
BANG,145,2011,12,717,1901,781,0.918053777
BANG,145,2012,1,755,1852,798,0.946115288
BANG,145,2012,2,774,1830,829,0.933655006
BANG,145,2012,3,964,1746,1088,0.8860294120000001
BANG,145,2012,4,1201,2477,1276,0.941222571
BANG,145,2012,5,1059,1961,1286,0.82348367
BANG,145,2012,6,1205,2367,1329,0.906696764
BANG,145,2012,7,1183,2270,1317,0.898253607
BANG,145,2012,8,1150,2268,1318,0.872534143
BANG,145,2012,9,1101,1931,1297,0.848882035
BANG,145,2012,10,1090,1784,1297,0.840400925
BANG,145,2012,11,1152,2031,1301,0.885472713
BANG,145,2012,12,1186,2206,1312,0.903963415
BANG,145,2013,1,1182,2790,1308,0.903669725
BANG,145,2013,2,1118,2581,1310,0.853435115
BANG,145,2013,3,1106,2400,1286,0.860031104
BANG,145,2013,4,1113,2742,1262,0.8819334390000001
BANG,145,2013,5,1121,2810,1267,0.884767167
BANG,145,2013,6,1086,2615,1259,0.8625893570000001
BANG,145,2013,7,1056,2297,1264,0.835443038
BANG,145,2013,8,1168,2723,1279,0.913213448
BANG,145,2013,9,1068,2245,1272,0.839622642
BANG,145,2013,10,1063,2471,1270,0.8370078740000001
BANG,145,2013,11,1137,2334,1265,0.8988142290000001
BANG,145,2013,12,842,1636,1245,0.6763052209999999
BANG,147,2011,4,1320,3121,2382,0.554156171
BANG,147,2011,5,1414,3373,1545,0.915210356
BANG,147,2011,6,1346,3057,1547,0.870071105
